"Station","Date","Time","Interval","Air max","Air max time","Air min","Air min time","Air avg","RH avg","Precip","Chill hrs","Hrs 32F","Hrs 85F","Hrs 95F"
20141102,2400,1440,64,15:12,41,06:14,50,0,0.00,8.0,0.0,0.0,0.00,
20141103,2400,1440,69,14:53,39,05:17,51,0,0.00,8.8,0.0,0.0,0.00,
20141104,2400,1440,69,13:26,38,06:31,52,0,.03,7.5,0.0,0.0,0.00,
20141105,2400,1440,73,16:01,41,06:24,54,0,0.00,6.2,0.0,2.1,0.00,
20141106,2400,1440,79,13:09,44,06:26,59,0,0.00,1.3,0.0,5.8,0.00,
20141107,2400,1440,75,16:05,43,06:24,56,0,0.00,1.7,0.0,4.2,0.00,
20141108,2400,1440,78,15:24,44,06:21,58,0,0.00,2.0,0.0,5.2,0.00,
20141109,2400,1440,78,14:23,45,05:53,58,0,0.00,0.0,0.0,5.3,0.00,
20141110,2400,1440,76,15:14,47,02:50,58,0,0.00,0.0,0.0,5.3,0.00,
20141111,2400,1440,64,14:50,45,06:56,55,0,0.00,0.0,0.0,0.0,0.00,
20141112,2400,1440,70,15:39,49,06:52,58,0,0.00,0.0,0.0,.2,0.00,
20141113,2400,1440,65,14:30,50,01:47,57,0,.02,0.0,0.0,0.0,0.00,
20141114,2400,1440,69,14:12,44,23:12,56,0,.01,.3,0.0,0.0,0.00,
20141115,2400,1440,68,13:25,40,04:15,53,0,0.00,7.2,0.0,0.0,0.00,
20141116,2400,1440,64,13:11,40,23:59,51,0,0.00,4.0,0.0,0.0,0.00,
20141117,2400,1440,67,15:02,38,04:02,47,0,0.00,13.3,0.0,0.0,0.00,
20141118,2400,1440,70,14:39,32,06:12,49,0,0.00,8.6,0.0,.3,0.00,
20141119,2400,1440,70,13:30,44,04:15,56,0,0.00,.4,0.0,.2,0.00,
20141120,2400,1440,61,12:06,40,05:47,52,0,0.00,5.2,0.0,0.0,0.00,
20141121,2400,1440,58,15:57,44,02:24,51,0,0.00,.1,0.0,0.0,0.00,
20141122,2400,1440,64,14:28,42,04:16,52,0,0.00,4.4,0.0,0.0,0.00,
20141123,2400,1440,60,14:41,39,23:46,51,0,0.00,3.1,0.0,0.0,0.00,
20141124,2400,1440,65,14:43,37,03:13,47,0,0.00,13.0,0.0,0.0,0.00,
20141125,2400,1440,67,14:39,34,04:55,48,0,0.00,12.8,0.0,0.0,0.00,
20141126,2400,1440,72,15:06,34,06:58,49,0,0.00,12.0,0.0,.5,0.00,
20141127,2400,1440,74,14:55,36,06:04,51,0,0.00,11.8,0.0,2.9,0.00,
20141128,2400,1440,75,15:58,35,05:20,52,0,0.00,8.8,0.0,4.4,0.00,
20141129,2400,1440,73,14:08,34,07:13,50,0,0.00,8.5,0.0,2.2,0.00,
20141130,2400,1440,69,13:20,40,04:03,54,0,0.00,4.2,0.0,0.0,0.00,
20141201,2400,1440,76,15:13,42,06:30,55,0,0.00,6.2,0.0,3.9,0.00,
20141202,2400,1440,59,16:03,45,00:01,54,0,.42,0.0,0.0,0.0,0.00,
20141203,2400,1440,74,13:52,52,00:42,62,0,0.00,0.0,0.0,3.3,0.00,
20141204,2400,1440,69,15:31,53,07:03,60,0,0.00,0.0,0.0,0.0,0.00,
20141205,2400,1440,65,13:43,50,04:54,56,0,0.00,0.0,0.0,0.0,0.00,
20141206,2400,1440,73,14:14,48,23:35,59,0,0.00,0.0,0.0,3.3,0.00,
20141207,2400,1440,67,13:40,43,06:16,54,0,0.00,1.6,0.0,0.0,0.00,
20141208,2400,1440,70,15:08,40,06:21,51,0,.01,5.5,0.0,0.0,0.00,
20141209,2400,1440, , , , , , , , , , , ,
20141210,2400,1440, , , , , , , , , , , ,
20141211,2400,1440,66,22:39,50,00:06,57,0,.05,0.0,0.0,0.0,0.00,
20141212,2400,1440, , , , , , , , , , , ,
20141213,2400,1440, , , , , , , , , , , ,
20141214,2400,1440, , , , , , , , , , , ,
20141215,2400,1440,56,14:19,40,03:35,48,0,.17,8.6,0.0,0.0,0.00,
20141216,2400,1440,62,14:35,41,05:16,52,0,.03,2.4,0.0,0.0,0.00,
20141217,2400,1440,59,15:17,46,21:09,52,0,.28,0.0,0.0,0.0,0.00,
20141218,2400,1440,65,14:29,42,06:38,51,0,0.00,4.8,0.0,0.0,0.00,
20141219,2400,1440,59,15:01,40,04:01,50,0,0.00,6.9,0.0,0.0,0.00,
20141220,2400,1440,65,13:34,47,22:45,54,0,0.00,0.0,0.0,0.0,0.00,
20141221,2400,1440,60,14:17,45,02:41,53,0,.04,0.0,0.0,0.0,0.00,
20141222,2400,1440,63,14:28,45,23:16,55,0,.01,0.0,0.0,0.0,0.00,
20141223,2400,1440,66,15:14,41,04:33,51,0,0.00,6.7,0.0,0.0,0.00,
20141224,2400,1440,63,14:48,42,04:17,52,0,.01,5.2,0.0,0.0,0.00,
20141225,2400,1440,54,15:30,34,23:58,44,0,0.00,13.1,0.0,0.0,0.00,
20141226,2400,1440,55,15:23,29,07:28,40,0,0.00,16.6,4.4,0.0,0.00,
20141227,2400,1440, , , , , , , , , , , ,
20141228,2400,1440, , , , , , , , , , , ,
20141229,2400,1440, , , , , , , , , , , ,
20141230,2400,1440, , , , , , , , , , , ,
20141231,2400,1440, , , , , , , , , , , ,
20150101,2400,1440, , , , , , , , , , , ,
20150102,2400,1440, , , , , , , , , , , ,
20150103,2400,1440, , , , , , , , , , , ,
20150104,2400,1440, , , , , , , , , , , ,
20150105,2400,1440, , , , , , , , , , , ,
20150106,2400,1440,66,15:05,33,07:31,46,0,0.00,13.0,0.0,0.0,0.00,
20150107,2400,1440,69,14:48,33,04:19,46,0,0.00,14.1,0.0,0.0,0.00,
20150108,2400,1440,66,14:15,36,07:37,48,0,0.00,12.6,0.0,0.0,0.00,
20150109,2400,1440,66,14:31,43,00:03,52,0,0.00,1.2,0.0,0.0,0.00,
20150110,2400,1440,66,13:08,43,07:11,52,0,0.00,1.9,0.0,0.0,0.00,
20150111,2400,1440,65,14:38,45,23:19,52,0,0.00,0.0,0.0,0.0,0.00,
20150112,2400,1440,55,15:35,43,00:41,48,0,0.00,1.4,0.0,0.0,0.00,
20150113,2400,1440,61,15:20,37,23:49,49,0,0.00,4.4,0.0,0.0,0.00,
20150114,2400,1440, , , , , , , , , , , ,
20150115,2400,1440,48,14:52,41,07:49,44,0,.01,11.8,0.0,0.0,0.00,
20150116,2400,1440,48,15:11,38,22:54,44,0,0.00,5.8,0.0,0.0,0.00,
20150117,2400,1440,49,15:30,36,01:53,44,0,.01,8.2,0.0,0.0,0.00,
20150118,2400,1440,50,14:23,44,08:06,46,0,0.00,0.0,0.0,0.0,0.00,
20150119,2400,1440,48,15:46,45,02:22,46,0,0.00,0.0,0.0,0.0,0.00,
20150120,2400,1440,50,15:11,46,04:57,47,0,0.00,0.0,0.0,0.0,0.00,
20150121,2400,1440,50,14:18,46,03:50,48,0,0.00,0.0,0.0,0.0,0.00,
20150122,2400,1440,54,15:03,37,22:21,46,0,0.00,4.5,0.0,0.0,0.00,
20150123,2400,1440,50,15:15,33,03:27,42,0,0.00,14.3,0.0,0.0,0.00,
20150124,2400,1440,47,16:10,42,09:38,44,0,.01,16.9,0.0,0.0,0.00,
20150125,2400,1440,52,15:37,37,23:50,42,0,0.00,19.2,0.0,0.0,0.00,
20150126,2400,1440,60,15:10,33,01:08,45,0,.01,10.9,0.0,0.0,0.00,
20150127,2400,1440,64,15:33,46,22:07,54,0,.14,0.0,0.0,0.0,0.00,
20150128,2400,1440, , , , , , , , , , , ,
20150129,2400,1440,65,15:55,42,23:26,51,0,.01,.9,0.0,0.0,0.00,
20150130,2400,1440,65,16:01,41,01:58,51,0,.01,6.5,0.0,0.0,0.00,
20150131,2400,1440,65,15:11,42,05:15,50,0,0.00,7.4,0.0,0.0,0.00,
20150201,2400,1440,70,15:34,39,07:25,52,0,.01,8.2,0.0,0.0,0.00,
20150202,2400,1440,68,15:56,37,07:15,52,0,0.00,8.0,0.0,0.0,0.00,
20150203,2400,1440,69,14:54,38,06:21,51,0,0.00,8.7,0.0,0.0,0.00,
20150204,2400,1440,77,15:24,40,07:02,56,0,.01,6.7,0.0,5.0,0.00,
20150205,2400,1440,78,13:23,43,06:49,59,0,0.00,2.6,0.0,5.9,0.00,
20150206,2400,1440,74,12:51,52,07:26,62,0,.01,0.0,0.0,1.5,0.00,
20150207,2400,1440,67,12:45,55,03:58,60,0,.30,0.0,0.0,0.0,0.00,
20150208,2400,1440,73,16:23,57,06:49,64,0,0.00,0.0,0.0,3.4,0.00,
20150209,2400,1440,70,14:55,47,06:03,59,0,0.00,0.0,0.0,0.0,0.00,
20150210,2400,1440,58,16:44,41,23:56,49,0,0.00,4.2,0.0,0.0,0.00,
20150211,2400,1440,69,14:42,38,04:02,51,0,.01,9.0,0.0,0.0,0.00,
20150212,2400,1440,75,16:14,40,06:41,55,0,0.00,6.9,0.0,4.1,0.00,
20150213,2400,1440,76,14:06,41,04:02,56,0,0.00,5.2,0.0,5.6,0.00,
20150214,2400,1440,78,14:53,44,03:55,57,0,0.00,1.7,0.0,5.4,0.00,
20150215,2400,1440,75,15:02,42,06:44,57,0,0.00,3.5,0.0,5.0,0.00,
20150216,2400,1440,77,16:06,40,05:56,58,0,0.00,3.9,0.0,6.0,0.00,
20150217,2400,1440,75,14:13,45,03:39,58,0,.01,0.0,0.0,5.2,0.00,
20150218,2400,1440,61,16:07,45,23:31,51,0,0.00,0.0,0.0,0.0,0.00,
20150219,2400,1440,70,14:21,44,01:13,54,0,.01,2.7,0.0,0.0,0.00,
20150220,2400,1440,59,16:21,43,22:32,51,0,0.00,1.4,0.0,0.0,0.00,
20150221,2400,1440,59,17:09,41,24:00,51,0,.01,2.5,0.0,0.0,0.00,
20150222,2400,1440,54,12:58,40,00:22,48,0,.51,4.8,0.0,0.0,0.00,
20150223,2400,1440,58,16:54,42,23:54,50,0,.38,1.9,0.0,0.0,0.00,
20150224,2400,1440,65,16:35,37,06:44,49,0,0.00,9.7,0.0,0.0,0.00,
20150225,2400,1440,66,14:36,39,06:41,52,0,0.00,8.3,0.0,0.0,0.00,
20150226,2400,1440,68,14:41,39,06:39,53,0,0.00,8.1,0.0,0.0,0.00,
20150227,2400,1440,67,13:56,41,05:17,54,0,0.00,4.4,0.0,0.0,0.00,
20150228,2400,1440,61,13:16,41,04:31,51,0,0.00,4.3,0.0,0.0,0.00,
20150301,2400,1440,64,15:57,39,06:40,51,0,0.00,5.8,0.0,0.0,0.00,
20150302,2400,1440,61,15:50,43,23:16,51,0,.30,1.3,0.0,0.0,0.00,
20150303,2400,1440,64,14:04,36,06:29,50,0,0.00,8.4,0.0,0.0,0.00,
20150304,2400,1440,70,16:42,38,05:35,53,0,0.00,7.4,0.0,0.0,0.00,
20150305,2400,1440,73,16:19,38,06:04,55,0,0.00,7.4,0.0,3.5,0.00,
20150306,2400,1440,74,16:15,37,05:12,55,0,0.00,6.7,0.0,3.6,0.00,
20150307,2400,1440,77,14:10,39,06:33,58,0,0.00,4.5,0.0,5.7,0.00,
20150308,2400,1440,78,15:55,39,06:06,59,0,0.00,3.9,0.0,6.7,0.00,
20150309,2400,1440,80,16:18,44,06:14,61,0,0.00,.7,0.0,6.6,0.00,
20150310,2400,1440,83,15:44,46,05:37,65,0,0.00,0.0,0.0,9.3,0.00,
20150311,2400,1440,74,16:37,56,24:00,63,0,0.00,0.0,0.0,4.0,0.00,
20150312,2400,1440,74,16:20,49,06:12,59,0,0.00,0.0,0.0,3.9,0.00,
20150313,2400,1440,83,15:11,47,06:22,63,0,0.00,0.0,0.0,7.8,0.00,
20150314,2400,1440,89,14:54,54,05:55,70,0,0.00,0.0,0.0,4.1,0.00,
20150315,2400,1440,91,13:58,57,04:43,72,0,0.00,0.0,0.0,3.0,0.00,
20150316,2400,1440,77,15:57,48,06:26,63,0,0.00,0.0,0.0,6.0,0.00,
20150317,2400,1440,73,14:49,54,03:23,62,0,0.00,0.0,0.0,5.6,0.00,
20150318,2400,1440,77,14:15,51,23:49,62,0,0.00,0.0,0.0,6.5,0.00,
20150319,2400,1440,80,15:49,45,06:12,62,0,0.00,0.0,0.0,8.0,0.00,
20150320,2400,1440,82,14:24,48,05:45,65,0,0.00,0.0,0.0,9.2,0.00,
20150321,2400,1440,79,15:44,44,06:25,62,0,0.00,.6,0.0,6.9,0.00,
20150322,2400,1440,78,13:41,52,00:33,64,0,0.00,0.0,0.0,7.6,0.00,
20150323,2400,1440,72,13:56,47,06:19,60,0,0.00,0.0,0.0,1.8,0.00,
20150324,2400,1440,72,13:19,47,05:58,60,0,0.00,0.0,0.0,1.2,0.00,
20150325,2400,1440,78,16:02,45,06:03,61,0,0.00,0.0,0.0,6.3,0.00,
20150326,2400,1440,89,16:37,46,05:30,66,0,0.00,0.0,0.0,4.2,0.00,
20150327,2400,1440,91,16:02,49,05:30,70,0,0.00,0.0,0.0,3.6,0.00,
20150328,2400,1440,82,15:49,52,06:11,66,0,0.00,0.0,0.0,8.7,0.00,
20150329,2400,1440,84,15:38,45,05:47,65,0,0.00,.1,0.0,10.5,0.00,
20150330,2400,1440,89,15:52,47,05:57,69,0,0.00,0.0,0.0,4.6,0.00,
20150331,2400,1440,77,14:23,53,05:37,64,0,0.00,0.0,0.0,7.1,0.00,
20150401,2400,1440,73,13:58,42,06:12,58,0,0.00,1.0,0.0,3.7,0.00,
20150402,2400,1440,73,15:27,42,02:37,56,0,0.00,5.4,0.0,4.2,0.00,
20150403,2400,1440,79,14:30,39,05:18,59,0,0.00,6.0,0.0,7.6,0.00,
20150404,2400,1440,79,13:48,41,02:39,61,0,0.00,4.4,0.0,7.4,0.00,
20150405,2400,1440,74,14:37,45,05:36,58,0,0.00,.0,0.0,3.7,0.00,
20150406,2400,1440,69,14:36,43,05:53,56,0,0.00,1.3,0.0,.1,0.00,
20150407,2400,1440, , , , , , , , , , , ,
20150408,2400,1440,67,16:35,37,05:10,52,0,0.00,7.0,0.0,0.0,0.00,
20150409,2400,1440,69,15:39,38,05:43,54,0,0.00,6.7,0.0,0.0,0.00,
20150410,2400,1440,78,16:40,39,05:27,59,0,0.00,5.5,0.0,7.5,0.00,
20150411,2400,1440,79,14:12,45,04:58,62,0,0.00,0.0,0.0,7.9,0.00,
20150412,2400,1440,81,16:26,44,05:34,63,0,0.00,.3,0.0,8.5,0.00,
20150413,2400,1440,90,14:35,45,04:42,67,0,0.00,0.0,0.0,4.0,0.00,
20150414,2400,1440,71,14:13,49,23:59,58,0,0.00,0.0,0.0,.1,0.00,
20150415,2400,1440,74,15:59,35,05:31,56,0,0.00,5.0,0.0,4.4,0.00,
20150416,2400,1440,82,14:04,40,05:18,61,0,0.00,4.5,0.0,9.2,0.00,
20150417,2400,1440,87,14:00,44,05:16,65,0,0.00,.6,0.0,9.6,0.00,
20150418,2400,1440,89,16:40,43,05:19,67,0,0.00,.8,0.0,3.5,0.00,
20150419,2400,1440,91,14:03,49,05:39,72,0,0.00,0.0,0.0,3.8,0.00,
20150420,2400,1440,89,15:33,51,05:07,71,0,0.00,0.0,0.0,5.2,0.00,
20150421,2400,1440,79,13:50,50,04:40,65,0,0.00,0.0,0.0,8.4,0.00,
20150422,2400,1440,78,14:39,50,05:38,63,0,0.00,0.0,0.0,7.7,0.00,
20150423,2400,1440,83,14:57,48,05:26,66,0,0.00,0.0,0.0,10.2,0.00,
20150424,2400,1440,76,14:10,55,01:37,64,0,0.00,0.0,0.0,6.7,0.00,
20150425,2400,1440,69,15:08,51,07:38,58,0,.39,0.0,0.0,0.0,0.00,
20150426,2400,1440,76,16:02,46,05:37,61,0,0.00,0.0,0.0,5.6,0.00,
20150427,2400,1440,84,16:01,49,05:28,66,0,0.00,0.0,0.0,10.5,0.00,
20150428,2400,1440,95,15:00,52,05:21,73,0,0.00,0.0,0.0,4.3,0.00,
20150429,2400,1440,91,14:57,58,05:06,74,0,0.00,0.0,0.0,3.9,0.00,
20150430,2400,1440,94,15:44,56,05:31,74,0,0.00,0.0,0.0,4.1,0.00,
20150501,2400,1440,95,14:53,54,05:10,74,0,0.00,0.0,0.0,2.8,0.00,
20150502,2400,1440,94,14:38,51,05:05,73,0,0.00,0.0,0.0,3.3,0.00,
20150503,2400,1440,89,15:21,46,04:34,69,0,0.00,0.0,0.0,4.1,0.00,
20150504,2400,1440,85,15:55,50,05:02,68,0,0.00,0.0,0.0,11.2,0.00,
20150505,2400,1440,83,15:24,47,04:52,66,0,0.00,0.0,0.0,9.9,0.00,
20150506,2400,1440,78,15:30,45,05:10,68,40,0.00,0.0,0.0,7.9,0.00,
20150507,2400,1440,69,14:34,48,02:56,56,73,.21,0.0,0.0,.2,0.00,
20150508,2400,1440,69,15:19,47,02:16,57,73,.01,0.0,0.0,0.0,0.00,
20150509,2400,1440,79,15:44,55,00:01,66,59,0.00,0.0,0.0,9.5,0.00,
20150510,2400,1440,87,15:27,50,05:04,69,56,0.00,0.0,0.0,5.3,0.00,
20150511,2400,1440,86,15:39,56,05:03,69,41,0.00,0.0,0.0,4.6,0.00,
20150512,2400,1440,77,15:59,50,05:07,63,40,0.00,0.0,0.0,7.2,0.00,
20150513,2400,1440,76,15:17,45,05:25,62,42,0.00,0.0,0.0,6.9,0.00,
20150514,2400,1440,73,15:43,53,05:29,58,67,.01,0.0,0.0,2.4,0.00,
20150515,2400,1440,73,16:34,52,03:58,60,73,.18,0.0,0.0,4.0,0.00,
20150516,2400,1440,79,16:18,47,05:10,64,55,0.00,0.0,0.0,8.7,0.00,
20150517,2400,1440,77,16:08,52,04:32,64,60,.01,0.0,0.0,8.4,0.00,
20150518,2400,1440,78,16:28,55,04:35,64,55,0.00,0.0,0.0,7.3,0.00,
20150519,2400,1440,78,15:25,51,05:17,65,54,0.00,0.0,0.0,8.5,0.00,
20150520,2400,1440,82,15:40,50,05:42,67,54,0.00,0.0,0.0,10.2,0.00,
20150521,2400,1440,72,15:32,54,04:40,64,60,0.00,0.0,0.0,4.1,0.00,
20150522,2400,1440,75,14:06,56,05:00,64,63,0.00,0.0,0.0,4.7,0.00,
20150523,2400,1440, , , , , , , , , , , ,
20150524,2400,1440, , , , , , , , , , , ,
20150525,2400,1440,89,16:08,55,05:07,72,53,0.00,0.0,0.0,3.7,0.00,
20150526,2400,1440,86,15:38,54,05:23,70,54,0.00,0.0,0.0,4.6,0.00,
20150527,2400,1440,88,16:12,53,05:25,70,53,0.00,0.0,0.0,4.3,0.00,
20150528,2400,1440,90,16:59,54,04:52,72,54,0.00,0.0,0.0,4.1,0.00,
20150529,2400,1440,94,15:59,55,04:44,75,49,0.00,0.0,0.0,3.9,.87,
20150530,2400,1440,98,16:59,57,04:02,78,47,0.00,0.0,0.0,3.7,3.79,
20150531,2400,1440,97,16:07,57,05:19,76,43,0.00,0.0,0.0,3.7,2.74,
20150601,2400,1440,86,16:20,51,05:19,70,51,0.00,0.0,0.0,5.3,0.00,
20150602,2400,1440,87,16:22,58,05:13,72,54,0.00,0.0,0.0,5.4,0.00,
20150603,2400,1440,86,15:36,57,05:35,72,41,0.00,0.0,0.0,5.0,0.00,
20150604,2400,1440,83,15:14,54,05:30,69,49,0.00,0.0,0.0,10.7,0.00,
20150605,2400,1440,89,15:50,55,04:52,72,52,0.00,0.0,0.0,4.7,0.00,
20150606,2400,1440,91,16:08,57,05:00,76,50,0.00,0.0,0.0,4.3,0.00,
20150607,2400,1440,96,15:32,61,05:11,79,49,0.00,0.0,0.0,4.4,3.43,
20150608,2400,1440,105,15:05,63,05:21,84,45,0.00,0.0,0.0,4.6,7.93,
20150609,2400,1440,90,13:26,66,05:10,79,47,0.00,0.0,0.0,8.5,0.00,
20150610,2400,1440,89,14:25,68,03:54,79,53,0.00,0.0,0.0,11.6,0.00,
20150611,2400,1440,94,15:20,62,05:15,78,59,0.00,0.0,0.0,5.8,.35,
20150612,2400,1440,101,16:11,67,04:55,84,51,0.00,0.0,0.0,7.8,7.22,
20150613,2400,1440,104,15:43,68,05:10,87,37,0.00,0.0,0.0,7.3,8.51,
20150614,2400,1440,99,15:10,60,05:12,80,42,0.00,0.0,0.0,4.5,6.33,
20150615,2400,1440,98,15:23,57,05:17,78,43,0.00,0.0,0.0,4.1,4.38,
20150616,2400,1440,96,16:05,57,04:58,77,44,0.00,0.0,0.0,4.1,3.75,
20150617,2400,1440,101,15:39,56,05:15,80,44,0.00,0.0,0.0,4.5,6.18,
20150618,2400,1440,99,15:15,60,05:01,81,33,0.00,0.0,0.0,5.3,5.68,
20150619,2400,1440,97,15:38,57,05:31,78,31,0.00,0.0,0.0,4.2,3.05,
20150620,2400,1440,100,14:24,57,05:28,80,40,0.00,0.0,0.0,4.8,5.15,
20150621,2400,1440,96,15:08,58,04:53,79,35,0.00,0.0,0.0,5.2,2.35,
20150622,2400,1440,94,16:01,56,04:39,76,33,0.00,0.0,0.0,4.2,.88,
20150623,2400,1440,94,15:44,58,05:29,78,37,0.00,0.0,0.0,4.6,2.26,
20150624,2400,1440,97,14:44,63,04:07,80,39,0.00,0.0,0.0,5.4,4.56,
20150625,2400,1440,105,17:21,62,05:28,84,43,0.00,0.0,0.0,4.2,7.71,
20150626,2400,1440,105,16:00,65,04:58,84,44,0.00,0.0,0.0,4.8,7.39,
20150627,2400,1440,100,13:29,65,05:26,82,43,0.00,0.0,0.0,5.5,4.66,
20150628,2400,1440,95,17:12,70,05:38,82,50,0.00,0.0,0.0,14.2,1.20,
20150629,2400,1440,96,16:44,67,04:57,81,50,0.00,0.0,0.0,6.9,3.57,
20150630,2400,1440,104,16:06,66,04:48,86,47,0.00,0.0,0.0,6.0,8.31,
20150701,2400,1440,101,15:36,71,05:28,84,50,0.00,0.0,0.0,12.3,2.55,
20150702,2400,1440,96,15:49,73,07:02,81,62,.03,0.0,0.0,15.8,1.34,
20150703,2400,1440,100,15:32,66,05:16,84,44,0.00,0.0,0.0,6.7,7.23,
20150704,2400,1440,101,16:27,69,05:23,85,43,0.00,0.0,0.0,8.4,7.04,
20150705,2400,1440,97,15:32,66,04:45,82,48,0.00,0.0,0.0,6.5,3.63,
20150706,2400,1440,94,15:12,65,05:15,79,48,0.00,0.0,0.0,6.7,0.00,
20150707,2400,1440,94,15:29,64,05:02,78,48,0.00,0.0,0.0,6.3,0.00,
20150708,2400,1440,91,15:01,62,05:23,76,49,0.00,0.0,0.0,4.9,0.00,
20150709,2400,1440,83,16:23,58,04:36,69,67,.37,0.0,0.0,10.3,0.00,
20150710,2400,1440,86,16:23,61,05:19,72,63,0.00,0.0,0.0,6.9,0.00,
20150711,2400,1440,90,17:03,60,04:45,75,56,0.00,0.0,0.0,4.5,0.00,
20150712,2400,1440,92,16:04,62,04:29,76,55,0.00,0.0,0.0,5.3,0.00,
20150713,2400,1440,93,15:20,64,05:46,78,50,0.00,0.0,0.0,5.3,.28,
20150714,2400,1440,94,15:32,62,05:34,79,43,0.00,0.0,0.0,5.6,.49,
20150715,2400,1440,95,15:37,59,04:54,77,46,0.00,0.0,0.0,4.6,1.40,
20150716,2400,1440,99,16:20,60,04:40,80,45,0.00,0.0,0.0,4.6,5.36,
20150717,2400,1440,100,15:46,62,05:09,81,48,0.00,0.0,0.0,4.4,5.77,
20150718,2400,1440,100,15:05,61,05:09,80,50,.03,0.0,0.0,6.7,5.16,
20150719,2400,1440,88,17:21,68,06:28,77,67,0.00,0.0,0.0,8.3,0.00,
20150720,2400,1440,93,17:51,71,04:11,82,60,.07,0.0,0.0,13.9,0.00,
20150721,2400,1440,100,14:41,70,03:32,84,53,0.00,0.0,0.0,12.5,5.50,
20150722,2400,1440,96,16:39,69,05:09,82,37,0.00,0.0,0.0,8.3,4.09,
20150723,2400,1440,91,15:58,61,05:43,77,40,0.00,0.0,0.0,5.1,0.00,
20150724,2400,1440, , , , , , , , , , , ,
20150725,2400,1440, , , , , , , , , , , ,
20150726,2400,1440, , , , , , , , , , , ,
20150727,2400,1440,95,15:42,60,05:35,78,42,0.00,0.0,0.0,4.7,1.84,
20150728,2400,1440,100,16:38,58,05:43,81,43,0.00,0.0,0.0,4.1,5.98,
20150729,2400,1440,106,15:56,61,05:17,84,45,0.00,0.0,0.0,4.1,8.02,
20150730,2400,1440,99,13:18,66,04:42,83,48,0.00,0.0,0.0,6.0,4.80,
20150731,2400,1440,103,15:45,71,04:57,87,46,0.00,0.0,0.0,11.6,7.94,
20150801,2400,1440,100,15:03,65,05:32,83,42,0.00,0.0,0.0,5.6,5.20,
20150802,2400,1440,97,15:42,64,05:26,80,44,0.00,0.0,0.0,5.6,3.66,
20150803,2400,1440,93,14:54,62,05:08,78,47,0.00,0.0,0.0,4.9,.36,
20150804,2400,1440,83,15:52,60,05:24,72,56,0.00,0.0,0.0,14.9,0.00,
20150805,2400,1440,85,15:02,60,05:16,73,61,0.00,0.0,0.0,5.2,0.00,
20150806,2400,1440,90,15:41,66,06:04,77,58,0.00,0.0,0.0,5.5,0.00,
20150807,2400,1440,95,16:02,62,05:52,79,50,0.00,0.0,0.0,5.5,.65,
20150808,2400,1440,95,15:50,60,04:37,77,49,0.00,0.0,0.0,4.2,1.14,
20150809,2400,1440,97,16:45,59,05:46,78,49,0.00,0.0,0.0,4.7,4.29,
20150810,2400,1440,95,15:02,59,05:38,78,46,0.00,0.0,0.0,4.8,2.33,
20150811,2400,1440,94,16:56,59,05:04,77,47,0.00,0.0,0.0,4.7,.53,
20150812,2400,1440,95,16:06,58,05:44,77,48,0.00,0.0,0.0,4.6,1.74,
20150813,2400,1440,98,16:09,58,05:25,78,49,0.00,0.0,0.0,4.5,3.62,
20150814,2400,1440,93,15:17,64,05:50,77,51,0.00,0.0,0.0,5.2,.08,
20150815,2400,1440,98,15:56,59,05:04,79,50,0.00,0.0,0.0,4.1,5.21,
20150816,2400,1440,105,15:39,64,02:51,83,43,0.00,0.0,0.0,4.2,7.77,
20150817,2400,1440,108,16:34,63,05:34,85,42,0.00,0.0,0.0,5.3,8.14,
20150818,2400,1440,103,15:27,64,05:45,83,36,0.00,0.0,0.0,7.2,6.62,
20150819,2400,1440,99,15:24,59,05:43,79,46,0.00,0.0,0.0,5.2,5.27,
20150820,2400,1440,95,16:02,59,05:52,77,52,0.00,0.0,0.0,5.2,2.41,
20150821,2400,1440,95,14:36,59,05:48,77,54,0.00,0.0,0.0,4.8,2.40,
20150822,2400,1440,98,16:06,59,05:53,78,51,0.00,0.0,0.0,4.8,4.33,
20150823,2400,1440,98,15:36,62,05:44,78,52,0.00,0.0,0.0,4.9,3.47,
20150824,2400,1440,98,15:52,61,05:36,79,49,0.00,0.0,0.0,5.3,5.07,
20150825,2400,1440,102,16:31,60,06:00,81,42,0.00,0.0,0.0,4.5,6.63,
20150826,2400,1440,101,15:03,66,05:53,83,36,0.00,0.0,0.0,6.9,6.60,
20150827,2400,1440,103,15:51,65,05:37,83,36,0.00,0.0,0.0,6.8,6.99,
20150828,2400,1440,107,16:31,62,05:45,84,37,0.00,0.0,0.0,5.6,7.20,
20150829,2400,1440,95,16:24,66,06:04,81,44,0.00,0.0,0.0,6.2,1.73,
20150830,2400,1440,90,15:12,64,06:03,75,43,0.00,0.0,0.0,5.7,0.00,
20150831,2400,1440,92,14:41,57,06:06,74,50,0.00,0.0,0.0,3.5,0.00,
20150901,2400,1440,97,16:34,55,06:07,77,44,0.00,0.0,0.0,4.8,3.74,
20150902,2400,1440,93,15:26,57,06:03,75,47,0.00,0.0,0.0,4.8,.07,
20150903,2400,1440,89,15:14,57,06:01,73,50,0.00,0.0,0.0,4.3,0.00,
20150904,2400,1440,88,15:52,55,06:02,71,43,0.00,0.0,0.0,4.1,0.00,
20150905,2400,1440,85,16:12,49,05:53,68,44,0.00,0.0,0.0,4.2,0.00,
20150906,2400,1440,92,15:54,48,06:08,70,42,0.00,0.0,0.0,3.6,0.00,
